21,BTN,"MST01,PHSN45_E","MTS26_2,PHSN44_E",This is<>Benton,The next station is Palmersville
25,BTN,"MST01,PHSN45_E","MTS26_2,PHSN44_E",This is<>Benton,The next station is Palmersville
26,BTN,"MST01,PHSN45_E","MTS26_2,PHSN44_E",This is<>Benton,The next station is Palmersville
06,PMV,"MST01,PHSN44_E","MTS26_2,S3_31E,PAUSE1,PAUSE1,S3_63",This is<>Palmersville,"The next station is Northumberland Park, for local buses to Colbalt Business Park and Silverlink retail."
07,PMV,"MST01,PHSN44_E","MTS26_2,S3_31E,PAUSE1,PAUSE1,S3_63",This is<>Palmersville,"The next station is Northumberland Park, for local buses to Colbalt Business Park and Silverlink retail."
16,PMV,"MST01,PHSN44_E","MTS26_2,S3_31E,PAUSE1,PAUSE1,S3_63",This is<>Palmersville,"The next station is Northumberland Park, for local buses to Colbalt Business Park and Silverlink retail."
17,PMV,"MST01,PHSN44_E","MTS26_2,S3_31E,PAUSE1,PAUSE1,S3_63",This is<>Palmersville,"The next station is Northumberland Park, for local buses to Colbalt Business Park and Silverlink retail."
21,PMV,"MST01,PHSN44_E","MTS26_2,S3_31E,PAUSE1,PAUSE1,S3_63",This is<>Palmersville,"The next station is Northumberland Park, for local buses to Colbalt Business Park and Silverlink retail."
25,PMV,"MST01,PHSN44_E","MTS26_2,S3_31E,PAUSE1,PAUSE1,S3_63",This is<>Palmersville,"The next station is Northumberland Park, for local buses to Colbalt Business Park and Silverlink retail."
26,PMV,"MST01,PHSN44_E","MTS26_2,S3_31E,PAUSE1,PAUSE1,S3_63",This is<>Palmersville,"The next station is Northumberland Park, for local buses to Colbalt Business Park and Silverlink retail."
06,NPK,"MST01,S3_31E","MTS26_2,PHSN43_E",This is Northumberland Park,The next station is Shiremoor
07,NPK,"MST01,S3_31E","MTS26_2,PHSN43_E",This is Northumberland Park,The next station is Shiremoor
16,NPK,"MST01,S3_31E","MTS26_2,PHSN43_E",This is Northumberland Park,The next station is Shiremoor
17,NPK,"MST01,S3_31E","MTS26_2,PHSN43_E",This is Northumberland Park,The next station is Shiremoor
21,NPK,"MST01,S3_31E","MTS26_2,PHSN43_E",This is Northumberland Park,The next station is Shiremoor
25,NPK,"MST01,S3_31E","MTS26_2,PHSN43_E",This is Northumberland Park,The next station is Shiremoor
26,NPK,"MST01,S3_31E","MTS26_2,PHSN43_E",This is Northumberland Park,The next station is Shiremoor
06,SMR,"MST01,PHSN43_E","MTS26_2,PHSN42_E",This is<>Shiremoor,The next station is West Monkseaton
07,SMR,"MST01,PHSN43_E","MTS26_2,PHSN42_E",This is<>Shiremoor,The next station is West Monkseaton
