11,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
14,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
20,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
31,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
01,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
03,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
04,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
05,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
10,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
11,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
14,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
20,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
31,EBO,"MST01,PHSN50_E","MTS26_2,PHSN49_E",This is<>East Boldon,The next station is Brockley Whins
01,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
03,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
04,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
05,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
10,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
11,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
14,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
20,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
31,BYW,"MST01,PHSN49_E","MTS26_2,PHSN48_E",This is<>Brockley Whins,The next station is Fellgate
01,FGT,"MST01,PHSN48_E","MTS26_2,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"The next station is Pelaw, change here for trains to South Shields from platform 1"
03,FGT,"MST01,PHSN48_E","MTS26_2,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"The next station is Pelaw, change here for trains to South Shields from platform 1"
04,FGT,"MST01,PHSN48_E","S3_1,S3_4E,PAUSE1,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"This train terminates at the next station, Pelaw.  Change here for trains to South Shields from platform 1"
05,FGT,"MST01,PHSN48_E","MTS26_2,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"The next station is Pelaw, change here for trains to South Shields from platform 1"
10,FGT,"MST01,PHSN48_E","MTS26_2,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"The next station is Pelaw, change here for trains to South Shields from platform 1"
